Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","380","Italy","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2014","2014","0.1 g/An","22820","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2015","2015","0.1 g/An","22730","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2016","2016","0.1 g/An","23139","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2017","2017","0.1 g/An","22768","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2018","2018","0.1 g/An","22653","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2019","2019","0.1 g/An","22665","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2020","2020","0.1 g/An","22879","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5424","Yield/Carcass Weight","F1808","Meat, Poultry","2021","2021","0.1 g/An","22428","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2000","2000","100 g/An","14012","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2001","2001","100 g/An","13418","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2002","2002","100 g/An","13469","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2003","2003","100 g/An","13518","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2004","2004","100 g/An","14583","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2005","2005","100 g/An","16362","E","Estimated value",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2006","2006","100 g/An","14013","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2007","2007","100 g/An","13859","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2008","2008","100 g/An","14663","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2009","2009","100 g/An","13612","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2010","2010","100 g/An","13613","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2011","2011","100 g/An","13702","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2012","2012","100 g/An","14125","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2013","2013","100 g/An","13802","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2014","2014","100 g/An","14910","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2015","2015","100 g/An","15143","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2016","2016","100 g/An","14491","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2017","2017","100 g/An","15515","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2018","2018","100 g/An","16457","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2019","2019","100 g/An","17054","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2020","2020","100 g/An","17319","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5420","Yield","F1780","Milk, Total","2021","2021","100 g/An","18627","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2000","2000","100 g/An","93","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2001","2001","100 g/An","92","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2002","2002","100 g/An","91","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2003","2003","100 g/An","92","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2004","2004","100 g/An","89","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2005","2005","100 g/An","90","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2006","2006","100 g/An","89","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2007","2007","100 g/An","89","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2008","2008","100 g/An","92","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2009","2009","100 g/An","92","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2010","2010","100 g/An","91","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2011","2011","100 g/An","89","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2012","2012","100 g/An","89","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2013","2013","100 g/An","112","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2014","2014","100 g/An","101","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2015","2015","100 g/An","121","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2016","2016","100 g/An","107","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2017","2017","100 g/An","117","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2018","2018","100 g/An","128","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2019","2019","100 g/An","115","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2020","2020","100 g/An","104","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5417","Yield/Carcass Weight","F1807","Sheep and Goat Meat","2021","2021","100 g/An","109","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2000","2000","kg/ha","27030.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2001","2001","kg/ha","25360.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2002","2002","kg/ha","23841.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2003","2003","kg/ha","25159","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2004","2004","kg/ha","27223.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2005","2005","kg/ha","26476","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2006","2006","kg/ha","25644.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2007","2007","kg/ha","25594.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2008","2008","kg/ha","25903.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2009","2009","kg/ha","27715.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2010","2010","kg/ha","25913.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2011","2011","kg/ha","26693.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2012","2012","kg/ha","28469.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2013","2013","kg/ha","25476.4","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2014","2014","kg/ha","26037.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2015","2015","kg/ha","27402.6","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2016","2016","kg/ha","27365.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2017","2017","kg/ha","26916.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2018","2018","kg/ha","30971.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2019","2019","kg/ha","30936.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2020","2020","kg/ha","32753.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","F1735","Vegetables Primary","2021","2021","kg/ha","33695.1","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2000","2000","kg/ha","1935.5","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2001","2001","kg/ha","1773.6","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2002","2002","kg/ha","1916.7","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2003","2003","kg/ha","1859.7","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2004","2004","kg/ha","2227","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2005","2005","kg/ha","2460","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2006","2006","kg/ha","1990.9","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2007","2007","kg/ha","2412.3","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2008","2008","kg/ha","2340.7","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2009","2009","kg/ha","2537.3","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2010","2010","kg/ha","2274.9","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2011","2011","kg/ha","2468.2","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2012","2012","kg/ha","2880.6","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2013","2013","kg/ha","2755.9","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2014","2014","kg/ha","3543.1","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2015","2015","kg/ha","3878.1","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2016","2016","kg/ha","3000","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2017","2017","kg/ha","3426.7","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2018","2018","kg/ha","2589.2","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2019","2019","kg/ha","3518.4","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2020","2020","kg/ha","3658.8","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0115","Barley","2021","2021","kg/ha","2892.8","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2000","2000","kg/ha","14563.4","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2001","2001","kg/ha","11167","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2002","2002","kg/ha","14335.8","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2003","2003","kg/ha","13534.8","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2004","2004","kg/ha","12850.7","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2005","2005","kg/ha","14594.2","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2006","2006","kg/ha","12215.1","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2007","2007","kg/ha","15933","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2008","2008","kg/ha","17814.8","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2009","2009","kg/ha","17513.3","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2010","2010","kg/ha","16079.7","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2011","2011","kg/ha","16801.3","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2012","2012","kg/ha","19109.9","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2013","2013","kg/ha","18164.8","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2014","2014","kg/ha","18869","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2015","2015","kg/ha","20050","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2016","2016","kg/ha","21281.4","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2017","2017","kg/ha","18990.7","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2018","2018","kg/ha","19818.2","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2019","2019","kg/ha","22370","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2020","2020","kg/ha","21305.9","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","01510","Potatoes","2021","2021","kg/ha","15767.1","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2000","2000","kg/ha","2703.4","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2001","2001","kg/ha","2708","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2002","2002","kg/ha","3384.4","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2003","2003","kg/ha","2791.4","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2004","2004","kg/ha","2942.3","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2005","2005","kg/ha","3609.9","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2006","2006","kg/ha","2781.5","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2007","2007","kg/ha","3594.4","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2008","2008","kg/ha","3856.6","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2009","2009","kg/ha","3627.6","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2010","2010","kg/ha","3284.9","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2011","2011","kg/ha","3061.3","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2012","2012","kg/ha","4369.5","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2013","2013","kg/ha","3885.7","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2014","2014","kg/ha","3747.4","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2015","2015","kg/ha","5030.4","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2016","2016","kg/ha","4304.5","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2017","2017","kg/ha","4786.9","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2018","2018","kg/ha","3431.4","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2019","2019","kg/ha","4812.3","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2020","2020","kg/ha","5338.4","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","0111","Wheat","2021","2021","kg/ha","4481.1","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2000","2000","100 g/An","1229","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2001","2001","100 g/An","1329","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2002","2002","100 g/An","1496","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2003","2003","100 g/An","1591","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2004","2004","100 g/An","1629","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2005","2005","100 g/An","1719","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2006","2006","100 g/An","1806","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2007","2007","100 g/An","1903","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2008","2008","100 g/An","1858","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2009","2009","100 g/An","1811","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2010","2010","100 g/An","1710","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2011","2011","100 g/An","1721","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2012","2012","100 g/An","1711","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2013","2013","100 g/An","1682","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2014","2014","100 g/An","1789","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2015","2015","100 g/An","1825","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2016","2016","100 g/An","1881","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2017","2017","100 g/An","1953","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2018","2018","100 g/An","1949","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2019","2019","100 g/An","1957","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2020","2020","100 g/An","2000","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2021","2021","100 g/An","2104","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2000","2000","kg/ha","2199","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2001","2001","kg/ha","2091.5","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2002","2002","kg/ha","2478.3","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2003","2003","kg/ha","2176","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2004","2004","kg/ha","2426.2","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2005","2005","kg/ha","2802.9","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2006","2006","kg/ha","2264","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2007","2007","kg/ha","2941.6","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2008","2008","kg/ha","3104.4","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2009","2009","kg/ha","3075.3","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2010","2010","kg/ha","2775.5","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2011","2011","kg/ha","2738","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2012","2012","kg/ha","3767.5","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2013","2013","kg/ha","3373.8","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2014","2014","kg/ha","3486.5","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2015","2015","kg/ha","4513.1","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2016","2016","kg/ha","3828.4","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2017","2017","kg/ha","4250.2","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2018","2018","kg/ha","3026.3","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2019","2019","kg/ha","4310.1","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2020","2020","kg/ha","4662.8","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1717","Cereals, primary","2021","2021","kg/ha","3900.2","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2000","2000","100 mg/An","120605","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2001","2001","100 mg/An","137133","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2002","2002","100 mg/An","148701","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2003","2003","100 mg/An","133841","E","Estimated value",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2004","2004","100 mg/An","158294","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2005","2005","100 mg/An","171865","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2006","2006","100 mg/An","168520","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2007","2007","100 mg/An","185898","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2008","2008","100 mg/An","178491","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2009","2009","100 mg/An","221164","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2010","2010","100 mg/An","211834","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2011","2011","100 mg/An","164404","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2012","2012","100 mg/An","182634","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2013","2013","100 mg/An","165578","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2014","2014","100 mg/An","168030","E","Estimated value",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2015","2015","100 mg/An","178188","E","Estimated value",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2016","2016","100 mg/An","199551","E","Estimated value",""
"QCL","Crops and livestock products","428","Latvia","5410","Yield","F1783","Eggs Primary","2017","2017","100 mg/An","208199","E","Estimated value",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1738","Fruit Primary","2000","2000","kg/ha","3915.9","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1738","Fruit Primary","2001","2001","kg/ha","3503.3","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1738","Fruit Primary","2002","2002","kg/ha","4628","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1738","Fruit Primary","2003","2003","kg/ha","3478.1","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1738","Fruit Primary","2004","2004","kg/ha","1483.3","A","Official figure",""
"QCL","Crops and livestock products","428","Latvia","5412","Yield","F1738","Fruit Primary","2005","2005","kg/ha","3852.6","A","Official figure",""
