Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","t","111.77","A","Official figure","Official figure"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","t","113.25","I","Imputed value","Imputed value"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","t","114.73","I","Imputed value","Imputed value"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","t","116.21","I","Imputed value","Imputed value"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","t","117.69","I","Imputed value","Imputed value"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","t","119.17","I","Imputed value","Imputed value"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","t","120.65","A","Official figure","Official figure"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","t","117.16","I","Imputed value","Imputed value"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","t","113.68","I","Imputed value","Imputed value"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","t","110.19","I","Imputed value","Imputed value"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","t","106.7","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","t","137.87","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","t","134.93","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2014","2014","t","110.12","A","Official figure","Official figure"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2015","2015","t","128.72","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2016","2016","t","115","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","t","107.59","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","90.05","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","75.6","A","Official figure","Official figure"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","95.82","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","470","Malta","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","108.71","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","t","11382.84","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","t","9424.73","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","t","9700.44","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","t","9550.04","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","t","10655.4","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","t","10703.85","A","Official figure","Taken from Eurostat sales database"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","t","10461.35","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","t","12073.15","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","t","10777.08","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","t","9857.2","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","t","9586.03","A","Official figure","Official figure"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","t","12365.82","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","t","12763.71","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","t","10685.6","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2014","2014","t","10618.56","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2015","2015","t","9957.7","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2016","2016","t","10764.58","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","t","10549.86","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","9366.13","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","9199.84","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","9866.88","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","528","Netherlands (Kingdom of the)","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","9346.73","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","t","8848","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","t","8855","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","t","10358","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","t","7184","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","t","8726","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","t","16039","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","t","17101","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","t","18721","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","t","20611.02","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","t","18493.03","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","t","19449.02","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","t","21779.27","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","t","21885.99","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","t","22191.79","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2014","2014","t","23550.58","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2015","2015","t","23996.1","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2016","2016","t","24452.66","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","t","25073.56","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","23156.57","A","Official figure","Official figure"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","24253.22","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","24616.37","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","616","Poland","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","26949.22","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","t","15470","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","t","15503","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","t","17452","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","t","17030","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","t","16942","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","t","16353","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","t","15702","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","t","16682.39","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","t","17080.26","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","t","13984.91","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","t","13774.18","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","t","14562.41","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","t","12869.13","A","Official figure","Official figure"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","t","10122.52","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2014","2014","t","12888.21","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2015","2015","t","10003.04","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2016","2016","t","9772.27","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","t","8103.16","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","8057.31","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","9865.81","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","9706.26","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","620","Portugal","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","9583.2","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","t","9427.4","A","Official figure","Official figure"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","t","7871.1","A","Official figure","Official figure"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","t","7875.7","A","Official figure","Official figure"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","t","6928.1","A","Official figure","Official figure"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","t","6778.2","A","Official figure","Official figure"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","t","7565.7","A","Official figure","Official figure"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","t","6733.2","A","Official figure","Official figure"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","t","6314","A","Official figure","Official figure"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","t","7193.7","A","Official figure","Official figure"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","t","6548.7","A","Official figure","Official figure"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","t","7249.2","A","Official figure","Official figure"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","t","6582.9","A","Official figure","Official figure"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","t","6418.7","A","Official figure","Official figure"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","t","10585.65","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2014","2014","t","10021.23","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2015","2015","t","11483.9","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2016","2016","t","10812.73","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","t","11548.21","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","11107.63","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","9046.66","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","8700.09","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","8369.18","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","t","1457.49","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","t","1549.87","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","t","1642.21","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","t","1515.43","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","t","1573.03","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","t","1545.6","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","t","1586.97","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","t","1595.47","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","t","1498.24","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","t","1654.12","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","t","1880.75","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","t","1410.5","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","t","1563.78","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","t","1620.28","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2014","2014","t","1721.83","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2015","2015","t","1567.86","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2016","2016","t","1520","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","t","1724","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","1785","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","1859","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","1810","A","Official figure","Official figure"
"RP","Pesticides Use","703","Slovakia","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","1620","E","Estimated value","Estimated Value"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","t","1468","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","t","1387","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","t","1164.1","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","t","1361","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","t","1557.98","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","t","1383.88","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","t","1280.98","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","t","1155.23","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","t","1218.15","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","t","1162.87","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","t","1134.37","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","t","1121.91","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","t","1016.08","A","Official figure","Official figure"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","t","917.36","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2014","2014","t","1008.99","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2015","2015","t","1046.61","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2016","2016","t","1155.95","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","t","1087.02","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","1171.32","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","973.22","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","963.76","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","705","Slovenia","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","907.19","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","t","34597","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","t","35700","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","t","40727","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","t","41586","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","t","47445","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","t","41017","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","t","39767","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","t","39286","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","t","40719","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","t","35199","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","t","39043","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","t","53549","A","Official figure","Official figure"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","t","63490.52","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","t","71447.62","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2014","2014","t","78818.31","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2015","2015","t","77216.75","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2016","2016","t","76940.64","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","t","71987.32","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","73121.03","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","75190.44","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","75774.8","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","724","Spain","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","76173.56","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","t","1721","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","t","1789","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","t","2198","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2003","2003","t","2549","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2004","2004","t","1353","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","t","2132","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","t","2220","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","t","2157","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","t","2352","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","t","1935","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","t","1982","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","t","1781","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","t","1814","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","t","2177.87","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2014","2014","t","2493.49","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2015","2015","t","2321.28","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2016","2016","t","1955.78","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","t","2060.84","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","1870.7","A","Official figure","Official figure"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","1800.85","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","2047.47","X","Figure from international organizations","Eurostat"
"RP","Pesticides Use","752","Sweden","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","2137.9","X","Figure from international organizations","Eurostat"
