Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","300","Greece","21160","Total employment in agrifood systems (AFS)","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","1073.38","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","300","Greece","21160","Total employment in agrifood systems (AFS)","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","1084.95","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","300","Greece","21160","Total employment in agrifood systems (AFS)","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","1094.27","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","300","Greece","21160","Total employment in agrifood systems (AFS)","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","1104.55","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","300","Greece","21160","Total employment in agrifood systems (AFS)","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","1037.73","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","300","Greece","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","1064","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2000","2000","6199","Value","3044","FAO Model","1000 No","822.76","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2001","2001","6199","Value","3044","FAO Model","1000 No","819.52","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2002","2002","6199","Value","3044","FAO Model","1000 No","828","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2003","2003","6199","Value","3044","FAO Model","1000 No","768.01","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2004","2004","6199","Value","3044","FAO Model","1000 No","738.22","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2005","2005","6199","Value","3044","FAO Model","1000 No","735.61","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2006","2006","6199","Value","3044","FAO Model","1000 No","735.41","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2007","2007","6199","Value","3044","FAO Model","1000 No","721.93","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2008","2008","6199","Value","3044","FAO Model","1000 No","624.27","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2009","2009","6199","Value","3044","FAO Model","1000 No","616.18","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2010","2010","6199","Value","3044","FAO Model","1000 No","597.95","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2011","2011","6199","Value","3044","FAO Model","1000 No","610.54","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2012","2012","6199","Value","3044","FAO Model","1000 No","619.44","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2013","2013","6199","Value","3044","FAO Model","1000 No","621.97","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2014","2014","6199","Value","3044","FAO Model","1000 No","661.08","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2015","2015","6199","Value","3044","FAO Model","1000 No","682.71","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","707.58","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","718.68","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","707.39","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","705.06","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","682.95","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","348","Hungary","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","686.3","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2000","2000","6199","Value","3044","FAO Model","1000 No","405.6","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2001","2001","6199","Value","3044","FAO Model","1000 No","385.73","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2002","2002","6199","Value","3044","FAO Model","1000 No","382.01","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2003","2003","6199","Value","3044","FAO Model","1000 No","388.41","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2004","2004","6199","Value","3044","FAO Model","1000 No","376.05","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2005","2005","6199","Value","3044","FAO Model","1000 No","380.85","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2006","2006","6199","Value","3044","FAO Model","1000 No","392.31","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2007","2007","6199","Value","3044","FAO Model","1000 No","408.55","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2008","2008","6199","Value","3044","FAO Model","1000 No","329.21","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2009","2009","6199","Value","3044","FAO Model","1000 No","310.33","E","Estimated value","Interpolated"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2010","2010","6199","Value","3044","FAO Model","1000 No","298.59","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2011","2011","6199","Value","3044","FAO Model","1000 No","296.23","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2012","2012","6199","Value","3044","FAO Model","1000 No","294.52","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2013","2013","6199","Value","3044","FAO Model","1000 No","312.92","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2014","2014","6199","Value","3044","FAO Model","1000 No","314.49","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2015","2015","6199","Value","3044","FAO Model","1000 No","317.08","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","331.88","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","338.25","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","347.73","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","334.73","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","305.86","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","372","Ireland","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","316.53","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2000","2000","6199","Value","3044","FAO Model","1000 No","3897.56","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2001","2001","6199","Value","3044","FAO Model","1000 No","3957.63","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2002","2002","6199","Value","3044","FAO Model","1000 No","3996.98","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2003","2003","6199","Value","3044","FAO Model","1000 No","3954.57","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2004","2004","6199","Value","3044","FAO Model","1000 No","3883.01","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2005","2005","6199","Value","3044","FAO Model","1000 No","3743.39","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2006","2006","6199","Value","3044","FAO Model","1000 No","3810.75","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2007","2007","6199","Value","3044","FAO Model","1000 No","3768.74","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2008","2008","6199","Value","3044","FAO Model","1000 No","3370.62","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2009","2009","6199","Value","3044","FAO Model","1000 No","3237.38","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2010","2010","6199","Value","3044","FAO Model","1000 No","3228.34","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2011","2011","6199","Value","3044","FAO Model","1000 No","3281.59","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2012","2012","6199","Value","3044","FAO Model","1000 No","3345.25","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2013","2013","6199","Value","3044","FAO Model","1000 No","3268.84","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2014","2014","6199","Value","3044","FAO Model","1000 No","3363.52","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2015","2015","6199","Value","3044","FAO Model","1000 No","3418.43","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","3516.72","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","3578.83","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","3601.9","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","3687.82","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","3521.14","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","380","Italy","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","3474.44","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2000","2000","6199","Value","3044","FAO Model","1000 No","385.07","E","Estimated value",""
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2001","2001","6199","Value","3044","FAO Model","1000 No","317.83","E","Estimated value",""
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2002","2002","6199","Value","3044","FAO Model","1000 No","337.71","E","Estimated value",""
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2003","2003","6199","Value","3044","FAO Model","1000 No","302.53","E","Estimated value",""
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2004","2004","6199","Value","3044","FAO Model","1000 No","293.83","E","Estimated value",""
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2005","2005","6199","Value","3044","FAO Model","1000 No","278.76","E","Estimated value",""
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2006","2006","6199","Value","3044","FAO Model","1000 No","283.72","E","Estimated value",""
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2007","2007","6199","Value","3044","FAO Model","1000 No","266.42","E","Estimated value",""
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2008","2008","6199","Value","3044","FAO Model","1000 No","227.12","E","Estimated value","ILOStat ISIC Rev. 4"
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2009","2009","6199","Value","3044","FAO Model","1000 No","196.58","E","Estimated value",""
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2010","2010","6199","Value","3044","FAO Model","1000 No","186.68","E","Estimated value",""
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2011","2011","6199","Value","3044","FAO Model","1000 No","192.29","E","Estimated value",""
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2012","2012","6199","Value","3044","FAO Model","1000 No","200.09","E","Estimated value","ILOStat ISIC Rev. 4"
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2013","2013","6199","Value","3044","FAO Model","1000 No","194","E","Estimated value",""
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2014","2014","6199","Value","3044","FAO Model","1000 No","193.9","E","Estimated value",""
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2015","2015","6199","Value","3044","FAO Model","1000 No","194.68","E","Estimated value","ILOStat ISIC Rev. 3.1"
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","193.7","E","Estimated value","ILOStat ISIC Rev. 4"
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","183.49","E","Estimated value","ILOStat ISIC Rev. 4"
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","186.95","E","Estimated value","ILOStat ISIC Rev. 4"
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","178.86","E","Estimated value","ILOStat ISIC Rev. 4"
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","167.25","E","Estimated value","ILOStat ISIC Rev. 4"
"OEA","Employment Indicators: Agriculture and agrifood systems","428","Latvia","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","158.1","E","Estimated value","ILOStat ISIC Rev. 4"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2000","2000","6199","Value","3044","FAO Model","1000 No","510.25","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2001","2001","6199","Value","3044","FAO Model","1000 No","460.74","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2002","2002","6199","Value","3044","FAO Model","1000 No","484.85","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2003","2003","6199","Value","3044","FAO Model","1000 No","515.25","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2004","2004","6199","Value","3044","FAO Model","1000 No","446.58","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2005","2005","6199","Value","3044","FAO Model","1000 No","413.22","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2006","2006","6199","Value","3044","FAO Model","1000 No","416.84","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2007","2007","6199","Value","3044","FAO Model","1000 No","375.08","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2008","2008","6199","Value","3044","FAO Model","1000 No","283.89","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2009","2009","6199","Value","3044","FAO Model","1000 No","277.9","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2010","2010","6199","Value","3044","FAO Model","1000 No","264.56","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2011","2011","6199","Value","3044","FAO Model","1000 No","269.32","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2012","2012","6199","Value","3044","FAO Model","1000 No","275.65","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2013","2013","6199","Value","3044","FAO Model","1000 No","277.81","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2014","2014","6199","Value","3044","FAO Model","1000 No","300.86","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2015","2015","6199","Value","3044","FAO Model","1000 No","298.76","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2016","2016","6199","Value","3044","FAO Model","1000 No","279.84","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2017","2017","6199","Value","3044","FAO Model","1000 No","280.75","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2018","2018","6199","Value","3044","FAO Model","1000 No","270.51","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2019","2019","6199","Value","3044","FAO Model","1000 No","255.26","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2020","2020","6199","Value","3044","FAO Model","1000 No","226.1","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","440","Lithuania","21160","Total employment in agrifood systems (AFS)","1","Total","2021","2021","6199","Value","3044","FAO Model","1000 No","213.93","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2000","2000","6199","Value","3044","FAO Model","1000 No","18.87","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2001","2001","6199","Value","3044","FAO Model","1000 No","17.89","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2002","2002","6199","Value","3044","FAO Model","1000 No","17.59","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2003","2003","6199","Value","3044","FAO Model","1000 No","15.96","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2004","2004","6199","Value","3044","FAO Model","1000 No","15.85","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2005","2005","6199","Value","3044","FAO Model","1000 No","16.39","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2006","2006","6199","Value","3044","FAO Model","1000 No","15.35","E","Estimated value","Modelled using ISIC shares"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2007","2007","6199","Value","3044","FAO Model","1000 No","16.23","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2008","2008","6199","Value","3044","FAO Model","1000 No","12.45","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2009","2009","6199","Value","3044","FAO Model","1000 No","12.04","E","Estimated value","Total AFS Employment includes only Agriculture"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2010","2010","6199","Value","3044","FAO Model","1000 No","10.24","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2011","2011","6199","Value","3044","FAO Model","1000 No","12.62","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2012","2012","6199","Value","3044","FAO Model","1000 No","13.47","E","Estimated value","Modelled FAO"
"OEA","Employment Indicators: Agriculture and agrifood systems","442","Luxembourg","21160","Total employment in agrifood systems (AFS)","1","Total","2013","2013","6199","Value","3044","FAO Model","1000 No","13.38","E","Estimated value","Modelled FAO"
